word_en,class_en,word_ru,class_ru
,,крокодилье,рептилия
,,крокодилятам,рептилия
,,крокодилья,рептилия
,,крокодильи,рептилия
,,крокодильими,рептилия
,,крокодилёнком,рептилия
,,крокодилью,рептилия
,,крокодильем,рептилия
,,крокодилята,рептилия
,,крокодилий,рептилия
,,крокодильего,рептилия
,,крокодильему,рептилия
,,крокодилятах,рептилия
,,крокодилёнку,рептилия
,,крокодильей,рептилия
,,крокодильим,рептилия
,,ящерицьим,рептилия
,,ящерицьей,рептилия
,,ящериций,рептилия
,,ящерицатами,рептилия
,,ящерицатам,рептилия
,,ящерицата,рептилия
,,ящерицьих,рептилия
,,ящерицью,рептилия
,,ящерицонку,рептилия
,,ящерицатах,рептилия
,,ящерицонок,рептилия
,,ящерицьем,рептилия
,,ящерицонком,рептилия
,,ящерицонка,рептилия
,,ящерицья,рептилия
,,ящерицонке,рептилия
,,ящерицат,рептилия
